id,label,split,rating,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
3102,0,train,5.0,107,3,5,22,7,0,6.7228348909657285,1
3103,1,train,5.0,35,3,2,8,3,0,6.473047619047616,1
3104,1,train,5.0,57,4,0,11,7,0,8.810526315789474,1
3105,1,train,5.0,122,4,3,24,14,0,7.243875878220145,1
3106,1,train,3.0,30,1,2,6,4,0,4.439000000000004,0
3107,0,train,3.0,212,2,11,40,9,0,4.634858490566039,0
3108,1,train,5.0,20,1,0,4,2,0,10.942500000000003,1
3109,1,train,3.0,24,1,1,6,3,0,5.96125,0
3110,1,train,5.0,22,0,0,4,4,0,7.405909090909091,1
3111,1,train,5.0,113,10,5,23,11,1,7.451887905604721,1
3112,1,train,5.0,66,2,2,13,7,1,4.194545454545455,1
3113,1,train,4.0,9,0,0,2,3,0,6.096666666666668,0
3114,0,train,5.0,110,4,1,21,8,0,5.141363636363636,1
3115,1,train,5.0,34,2,1,5,6,0,13.163235294117648,1
3116,0,train,5.0,22,3,0,5,2,0,0.3740909090909099,1
3117,0,train,5.0,188,10,5,31,18,0,7.69854609929078,1
3118,1,train,5.0,20,0,2,2,3,0,2.41,1
3119,1,train,4.0,22,0,1,3,3,0,2.0536363636363646,0
3120,1,train,2.0,50,2,2,10,5,0,4.602,0
3121,0,train,3.0,15,0,0,2,3,0,0.8460000000000001,0
3122,0,train,1.0,106,7,2,20,7,0,4.670390835579511,1
3123,1,train,5.0,18,2,1,3,2,0,5.311666666666667,1
3124,1,train,5.0,11,0,0,2,1,0,3.7663636363636357,1
3125,1,train,5.0,128,7,4,26,7,0,8.665416666666665,1
3126,0,train,1.0,93,1,1,10,8,0,4.4379838709677415,1
3127,0,train,1.0,12,0,0,4,1,0,1.1950000000000003,1
3128,0,train,1.0,24,1,0,7,1,0,1.8024999999999984,1
3129,1,train,5.0,19,1,0,5,1,0,7.901578947368421,1
3130,0,train,5.0,100,6,3,18,7,0,6.967933333333335,1
3131,0,train,5.0,101,5,2,20,13,1,6.845071507150713,1
3132,0,train,5.0,47,5,1,10,2,0,0.3788297872340429,1
3133,1,train,5.0,25,2,0,5,4,0,6.674400000000002,1
3134,0,train,5.0,38,4,1,10,3,0,5.2307017543859615,1
3135,1,train,5.0,38,2,2,8,5,0,4.6109649122807,1
3136,0,train,1.0,69,3,2,12,2,0,2.2934782608695627,1
3137,0,train,5.0,100,2,2,21,8,0,5.706999999999997,1
3138,1,train,5.0,129,5,3,26,10,0,11.628604651162796,1
3139,0,train,4.0,18,0,0,1,3,0,5.101666666666667,0
3140,1,train,5.0,10,1,0,2,1,0,5.707000000000001,1
3141,1,train,4.0,115,6,6,26,10,0,10.138695652173915,0
3142,0,train,5.0,50,2,4,12,6,0,1.5622000000000007,1
3143,0,train,3.0,49,4,4,9,5,0,2.7891156462585016,0
3144,1,train,1.0,125,5,3,26,12,1,6.389164444444447,1
3145,0,train,1.0,10,0,0,3,0,0,4.2940000000000005,1
3146,0,train,1.0,64,5,2,15,5,0,6.219531249999999,1
3147,1,train,1.0,44,1,1,7,8,0,5.372045454545454,1
3148,0,train,3.0,79,4,6,17,7,0,0.8569936708860766,0
3149,0,train,2.0,16,0,1,3,3,0,3.470625000000002,0
3150,1,train,5.0,12,0,0,3,1,0,6.550000000000001,1
3151,0,train,5.0,67,4,3,11,5,0,5.656567164179105,1
3152,0,train,5.0,50,2,2,10,6,0,6.120133333333335,1
3153,0,train,5.0,20,2,0,6,0,0,0.5259999999999998,1
3154,1,train,5.0,11,1,0,2,1,0,10.617272727272727,1
3155,0,train,5.0,48,1,1,7,3,0,5.7425,1
3156,0,train,5.0,17,2,1,3,1,0,-1.1105882352941165,1
3157,1,train,5.0,15,1,1,5,2,0,12.131999999999998,1
3158,1,train,4.0,22,1,0,5,3,0,3.4316666666666684,0
3159,0,train,5.0,28,1,1,7,4,0,8.886785714285715,1
3160,0,train,2.0,215,6,6,48,16,0,4.172563953488371,0
3161,1,train,5.0,15,0,0,1,4,0,1.4740000000000002,1
3162,1,train,5.0,25,1,0,5,2,0,5.9208,1
3163,0,train,4.0,26,2,1,5,3,1,2.279615384615383,0
3164,0,train,5.0,22,0,0,6,4,0,2.9431818181818166,1
3165,0,train,3.0,59,3,4,15,3,0,5.263983050847457,0
3166,1,train,5.0,17,0,0,1,4,0,8.126470588235293,1
3167,0,train,1.0,42,1,1,9,0,0,7.1014285714285705,1
3168,0,train,4.0,123,3,2,12,8,0,2.228658536585364,0
3169,1,train,4.0,119,7,5,22,20,1,6.345378151260505,0
3170,0,train,5.0,44,5,2,10,6,0,7.018409090909092,1
3171,0,train,4.0,225,6,6,38,11,0,15.32356190476191,0
3172,1,train,5.0,115,6,5,24,11,0,6.85298136645963,1
3173,1,train,4.0,21,0,0,4,3,0,11.722857142857144,0
3174,0,train,5.0,28,0,0,2,5,0,9.055,1
3175,1,train,4.0,118,4,4,21,17,0,9.757994350282488,0
3176,0,train,4.0,38,1,2,10,0,0,5.478596491228071,0
3177,1,train,5.0,45,4,1,7,5,0,4.081666666666667,1
3178,0,train,3.0,73,0,0,11,7,0,3.428812785388125,0
3179,1,train,5.0,25,1,1,4,2,0,11.982399999999998,1
3180,1,train,5.0,98,4,3,18,7,0,7.582040816326529,1
3181,1,train,1.0,9,0,1,2,0,0,10.806666666666665,1
3182,0,train,3.0,86,3,2,16,10,0,8.693604651162794,0
3183,1,train,4.0,123,3,4,24,18,0,8.952787456445996,0
3184,0,train,4.0,248,16,9,49,23,0,1.4005614143920617,0
3185,0,train,5.0,58,5,0,9,3,0,6.4465517241379295,1
3186,0,train,5.0,22,0,1,6,2,0,4.194545454545455,1
3187,1,train,5.0,62,1,1,11,7,0,6.040967741935482,1
3188,0,train,4.0,14,0,1,3,1,0,-2.4542857142857137,0
3189,0,train,4.0,321,3,5,52,37,7,11.091387491013656,0
3190,1,train,4.0,56,3,1,12,3,0,4.914642857142855,0
3191,1,train,5.0,29,2,0,8,1,0,3.867471264367815,1
3192,0,train,4.0,83,1,3,16,5,1,6.617951807228916,0
3193,0,train,5.0,10,0,0,1,1,1,0.5259999999999998,1
3194,0,train,4.0,196,1,6,39,19,0,6.297585034013608,0
3195,0,train,5.0,39,4,0,10,3,0,0.4734615384615388,1
3196,0,train,5.0,11,0,0,2,1,0,2.91,1
3197,1,train,5.0,24,2,2,7,2,0,6.157500000000002,1
3198,1,train,5.0,111,7,3,24,8,0,6.272084942084945,1
3199,1,train,5.0,32,2,0,6,2,0,5.41,1
3200,1,train,5.0,113,7,1,21,10,0,8.626637168141595,1
3201,1,validation,1.0,84,2,2,20,5,0,11.89107142857143,1
3202,1,validation,5.0,86,4,3,20,6,0,7.653023255813956,1
3203,0,validation,3.0,15,2,2,6,0,0,-1.6660000000000004,0
3204,0,validation,5.0,38,1,0,6,3,0,7.529736842105265,1
3205,1,validation,5.0,11,0,0,3,2,0,9.760909090909092,1
3206,0,validation,5.0,28,1,1,5,5,0,2.592142857142857,1
3207,0,validation,1.0,226,2,6,42,16,1,0.7745243362831857,1
3208,1,validation,4.0,62,2,1,11,10,0,5.205322580645159,0
3209,1,validation,4.0,132,7,5,27,16,0,7.910454545454545,0
3210,1,validation,4.0,16,0,0,2,2,0,9.53125,0
3211,0,validation,4.0,18,0,2,4,1,1,4.84,0
3212,1,validation,2.0,41,3,3,11,5,0,7.359878048780487,0
3213,0,validation,1.0,15,0,0,4,1,0,6.7940000000000005,1
3214,0,validation,4.0,294,17,12,64,27,0,7.958061224489796,0
3215,1,validation,1.0,22,1,1,4,3,0,3.12409090909091,1
3216,0,validation,5.0,11,0,1,3,1,0,4.622727272727271,1
3217,0,validation,2.0,42,2,0,10,2,0,4.85857142857143,0
3218,1,validation,5.0,108,7,2,26,10,0,7.740952380952383,1
3219,0,validation,3.0,15,0,1,4,0,0,3.968,0
3220,0,validation,4.0,71,2,4,15,8,0,8.911643192488263,0
3221,1,validation,1.0,100,2,2,20,10,0,7.391833333333331,1
3222,1,validation,5.0,47,4,1,10,5,0,6.4458865248226935,1
3223,0,validation,1.0,71,3,2,13,7,2,1.1554303599374052,1
3224,1,validation,5.0,128,7,5,26,13,1,10.651562500000004,1
3225,1,validation,5.0,30,1,1,4,4,0,5.707000000000001,1
3226,0,validation,4.0,222,13,7,53,17,0,5.361621621621623,0
3227,0,validation,1.0,34,2,2,8,3,0,2.862352941176468,1
3228,1,validation,5.0,52,1,1,10,6,0,5.087500000000002,1
3229,1,validation,1.0,14,1,0,3,2,0,8.110714285714284,1
3230,0,validation,5.0,22,0,2,5,3,0,7.125454545454545,1
3231,1,validation,5.0,60,4,2,11,7,0,5.6080000000000005,1
3232,1,validation,5.0,110,8,1,18,9,0,11.064727272727275,1
3233,1,validation,5.0,24,1,2,4,3,0,4.391249999999999,1
3234,0,validation,5.0,10,0,0,2,2,0,7.120000000000001,1
3235,0,validation,4.0,218,13,12,43,18,0,3.812446483180427,0
3236,0,validation,4.0,381,12,7,78,33,3,7.497490585415953,0
3237,0,validation,5.0,25,0,1,5,1,0,2.529600000000002,1
3238,0,validation,5.0,39,2,1,9,3,0,3.725384615384616,1
3239,1,validation,4.0,115,6,1,24,17,0,6.812024844720497,0
3240,1,validation,2.0,118,5,4,27,16,0,5.224067796610168,0
3241,1,validation,5.0,115,2,2,21,7,1,6.481499999999997,1
3242,0,validation,1.0,88,4,2,18,4,0,5.974356060606059,1
3243,1,validation,5.0,9,0,1,2,0,0,2.4333333333333336,1
3244,0,validation,4.0,257,11,14,60,20,0,3.9737386511024653,0
3245,0,validation,5.0,57,1,0,10,3,0,3.130263157894735,1
3246,1,validation,1.0,15,0,1,2,3,0,0.21799999999999997,1
3247,1,validation,5.0,25,1,1,5,2,0,3.848399999999998,1
3248,1,validation,5.0,16,1,1,3,4,0,10.708750000000002,1
3249,0,validation,5.0,26,3,3,7,2,0,2.4607692307692304,1
3250,0,validation,4.0,15,1,1,4,0,0,4.91,0
3251,1,validation,5.0,119,8,4,22,14,0,5.243298319327732,1
3252,1,validation,4.0,59,4,2,15,7,0,8.121468926553675,0
3253,1,validation,5.0,17,1,0,2,4,0,2.491176470588236,1
3254,1,validation,5.0,12,1,0,1,3,0,7.727499999999999,1
3255,0,validation,1.0,164,10,9,35,13,0,2.942265478424016,1
3256,1,validation,4.0,115,7,4,26,13,0,8.344898550724643,0
3257,0,validation,1.0,108,6,1,19,6,0,2.3302777777777806,1
3258,1,validation,1.0,10,0,0,3,1,0,3.8230000000000004,1
3259,1,validation,5.0,9,0,0,1,2,0,4.526666666666664,1
3260,0,validation,4.0,21,1,1,5,2,0,4.9471428571428575,0
3261,1,validation,4.0,57,4,2,8,10,0,4.432105263157894,0
3262,0,validation,4.0,22,0,0,1,3,0,4.502121212121214,0
3263,1,validation,4.0,68,3,4,13,11,0,6.149411764705885,0
3264,1,validation,5.0,118,8,3,20,14,0,8.440790960451977,1
3265,1,validation,5.0,115,6,6,28,9,0,7.280028985507251,1
3266,0,validation,4.0,16,1,2,3,1,0,5.115625000000001,0
3267,0,validation,4.0,40,2,2,9,1,0,5.997,0
3268,0,validation,4.0,61,3,4,15,6,1,8.271584699453548,0
3269,1,validation,3.0,58,1,4,9,13,0,4.8224137931034505,0
3270,0,validation,5.0,36,2,0,7,3,0,3.671666666666667,1
3271,1,validation,1.0,8,0,0,1,1,0,3.1762499999999996,1
3272,0,validation,5.0,23,1,0,3,4,0,2.136086956521737,1
3273,0,validation,5.0,24,1,1,5,1,0,0.036249999999999005,1
3274,1,validation,4.0,118,1,3,22,19,0,8.113740920096852,0
3275,0,validation,5.0,24,2,1,5,2,0,3.6062499999999993,1
3276,0,validation,2.0,334,16,8,70,30,3,7.571972525537163,0
3277,1,validation,1.0,8,0,0,2,1,0,9.6525,1
3278,0,validation,5.0,12,1,0,3,2,0,1.8399999999999999,1
3279,1,validation,4.0,51,3,0,13,10,0,5.077941176470588,0
3280,0,validation,4.0,44,0,2,3,1,0,6.162045454545453,0
3281,1,validation,4.0,112,2,2,16,17,0,8.185535714285717,0
3282,0,validation,5.0,16,0,0,6,1,0,1.953750000000003,1
3283,1,validation,5.0,15,2,1,3,1,0,6.166,1
3284,0,validation,5.0,56,0,2,11,7,0,10.023511904761904,1
3285,1,validation,1.0,48,5,3,14,1,0,5.666875000000001,1
3286,1,validation,1.0,136,4,4,24,17,0,8.163256302521006,1
3287,0,validation,5.0,43,2,4,5,6,0,3.9194573643410884,1
3288,0,validation,5.0,66,0,0,11,6,0,6.008181818181818,1
3289,0,validation,5.0,27,1,3,5,4,0,2.0844444444444434,1
3290,1,validation,5.0,128,6,5,22,17,0,7.507421874999999,1
3291,1,validation,5.0,14,1,0,4,1,0,10.129285714285714,1
3292,0,validation,5.0,28,0,1,8,7,0,2.7332142857142863,1
3293,1,validation,4.0,109,2,1,19,17,0,9.08599388379205,0
3294,0,validation,5.0,24,2,2,6,3,0,-0.16000000000000014,1
3295,1,validation,2.0,113,5,8,28,8,0,7.451887905604721,0
3296,1,validation,4.0,19,1,1,2,3,0,6.166315789473682,0
3297,1,validation,3.0,81,3,2,13,14,0,5.497407407407405,0
3298,1,validation,4.0,24,1,0,3,3,0,1.8024999999999984,0
3299,0,validation,5.0,26,4,2,5,1,0,1.0115384615384642,1
3300,0,validation,5.0,125,5,4,23,13,0,5.804778181818179,1
3301,1,validation,5.0,65,2,2,10,4,0,7.4190000000000005,1
3302,1,validation,4.0,56,2,2,12,9,0,5.419285714285714,0
3303,0,validation,5.0,60,4,3,8,6,0,7.253,1
3304,1,validation,5.0,77,3,3,17,4,0,8.441883116883115,1
3305,1,validation,4.0,28,1,1,5,5,1,4.914642857142855,0
3306,0,validation,5.0,20,3,1,3,2,0,1.9934999999999974,1
3307,0,validation,5.0,17,1,0,4,0,0,2.491176470588236,1
3308,0,validation,5.0,25,1,0,5,4,0,2.906399999999998,1
3309,0,validation,1.0,23,0,1,8,3,0,2.9471739130434784,1
3310,1,validation,5.0,28,1,0,7,2,0,6.428571428571427,1
3311,0,validation,5.0,63,2,5,12,10,1,4.906190476190478,1
3312,0,validation,5.0,24,2,1,3,1,0,2.7837500000000013,1
3313,1,validation,5.0,31,0,2,3,4,0,2.4247311827957034,1
3314,1,validation,5.0,24,1,1,4,2,0,4.783750000000001,1
3315,0,validation,5.0,29,2,2,6,3,0,0.6191954022988497,1
3316,1,validation,5.0,117,5,3,26,8,0,6.7332967032967055,1
3317,0,validation,5.0,27,0,1,4,5,0,5.2066666666666634,1
3318,1,validation,2.0,111,2,7,24,12,0,8.69675675675676,0
3319,1,validation,5.0,11,0,0,1,2,0,5.47909090909091,1
3320,1,validation,5.0,36,2,2,6,8,0,5.765000000000001,1
3321,1,validation,4.0,25,2,1,4,5,0,7.051199999999998,0
3322,0,validation,4.0,55,2,1,8,6,0,5.590060606060604,0
3323,1,validation,4.0,16,1,0,2,1,0,10.120000000000001,0
3324,0,validation,5.0,99,5,5,21,8,0,7.002943722943719,1
3325,0,validation,5.0,16,1,0,1,1,0,2.293125,1
3326,0,validation,1.0,182,15,11,47,8,1,5.825054945054944,1
3327,1,validation,5.0,42,1,2,10,6,0,7.257857142857144,1
3328,1,validation,5.0,21,3,1,3,1,0,7.237142857142857,1
3329,0,validation,5.0,23,2,0,4,5,0,2.267246376811592,1
3330,0,validation,5.0,67,1,1,12,6,0,7.050373134328357,1
3331,1,validation,5.0,35,2,1,4,3,0,2.188714285714287,1
3332,1,validation,5.0,127,7,5,22,8,0,5.940885826771652,1
3333,0,validation,5.0,173,5,6,33,9,0,8.1867577509196,1
3334,1,validation,5.0,24,1,1,3,4,0,5.96125,1
3335,0,validation,5.0,48,1,0,9,6,1,9.629375,1
3336,1,validation,5.0,31,1,0,6,5,0,6.37505376344086,1
3337,0,validation,5.0,63,3,1,8,5,0,5.808333333333334,1
3338,1,validation,3.0,40,0,2,8,4,0,1.7035000000000018,0
3339,1,validation,5.0,37,3,1,10,1,0,3.958558558558561,1
3340,1,validation,5.0,11,0,0,1,3,0,3.7663636363636357,1
3341,0,validation,4.0,30,1,1,6,5,0,7.1080000000000005,0
3342,0,validation,5.0,29,1,2,5,3,0,5.634482758620692,1
3343,0,validation,5.0,12,1,0,2,2,0,-0.9824999999999982,1
3344,1,validation,5.0,122,11,4,26,15,0,7.591334894613581,1
3345,0,validation,5.0,34,1,0,10,4,0,2.522549019607844,1
3346,1,validation,5.0,89,6,4,20,7,0,6.308464419475655,1
3347,1,validation,4.0,74,3,1,10,13,0,7.483243243243244,0
3348,1,validation,5.0,61,2,2,8,7,0,5.961557377049182,1
3349,1,validation,3.0,54,0,0,10,9,0,6.689444444444444,0
3350,1,validation,5.0,23,1,0,5,2,0,7.05086956521739,1
3351,0,validation,2.0,53,6,2,11,6,0,3.865283018867924,0
3352,1,validation,5.0,50,4,1,13,2,0,4.131,1
3353,0,validation,5.0,76,6,4,15,7,0,5.193571428571431,1
3354,0,validation,4.0,135,11,0,25,13,0,2.9652222222222235,0
3355,1,validation,3.0,25,1,1,4,2,0,11.605600000000003,0
3356,0,validation,1.0,68,4,5,17,6,0,1.7164705882352926,1
3357,0,validation,4.0,15,1,0,4,2,0,8.05,0
3358,0,validation,5.0,19,2,1,4,1,0,1.5682456140350887,1
3359,1,validation,4.0,90,5,3,18,4,0,6.6193333333333335,0
3360,1,validation,5.0,24,0,0,3,2,0,4.195,1
3361,1,validation,5.0,23,0,1,3,4,0,8.001159420289856,1
3362,0,validation,5.0,44,3,3,8,4,0,4.5292424242424225,1
3363,0,validation,2.0,142,1,2,27,11,0,4.974366197183095,0
3364,1,validation,5.0,24,2,1,4,3,0,4.783750000000001,1
3365,1,validation,5.0,58,5,0,7,5,0,7.096206896551724,1
3366,0,validation,4.0,20,1,0,3,2,0,3.649000000000001,0
3367,0,validation,5.0,56,4,5,13,3,0,1.6561309523809555,1
3368,1,validation,3.0,117,5,4,27,10,0,7.779963369963372,0
3369,0,validation,4.0,16,1,1,3,1,0,8.059375,0
3370,1,validation,4.0,114,7,3,19,14,0,6.792330827067669,0
3371,1,validation,3.0,10,0,0,2,1,0,3.8230000000000004,0
3372,0,validation,5.0,18,1,1,3,5,0,2.4333333333333336,1
3373,0,validation,5.0,45,4,2,6,3,0,3.453666666666667,1
3374,1,validation,3.0,18,0,0,4,2,0,10.073333333333334,0
3375,0,validation,4.0,323,12,12,64,41,1,6.486172248803829,0
3376,0,validation,5.0,70,6,5,14,5,0,0.8883333333333319,1
3377,1,validation,5.0,77,6,2,15,8,0,6.151082251082254,1
3378,0,validation,4.0,28,3,1,6,4,0,13.596785714285716,0
3379,1,validation,5.0,135,7,5,23,22,0,8.832190476190476,1
3380,0,validation,5.0,17,1,0,3,3,2,1.6600000000000001,1
3381,0,validation,4.0,229,3,4,45,25,0,14.199064254522767,0
3382,1,validation,1.0,96,7,2,15,10,0,5.984330357142859,1
3383,0,validation,1.0,43,2,2,10,2,0,4.873953488372095,1
3384,0,validation,5.0,32,0,1,8,2,0,3.3320833333333333,1
3385,0,validation,5.0,99,5,5,23,8,0,5.1675,1
3386,1,validation,5.0,9,1,0,1,2,0,14.470000000000006,1
3387,1,validation,5.0,31,1,2,7,3,0,7.28709677419355,1
3388,1,validation,1.0,70,2,0,14,7,0,8.581714285714284,1
3389,1,validation,5.0,124,7,4,21,12,0,7.932822580645158,1
3390,1,validation,5.0,23,1,0,2,4,0,1.7265217391304368,1
3391,0,validation,5.0,41,2,5,7,3,1,1.0415853658536598,1
3392,0,validation,5.0,66,9,2,19,3,0,8.41,1
3393,1,validation,4.0,84,4,3,15,11,0,6.090357142857144,0
3394,1,validation,5.0,55,4,5,15,7,0,5.655181818181816,1
3395,1,validation,5.0,123,6,6,25,13,0,8.732195121951218,1
3396,1,validation,1.0,40,1,1,7,4,0,3.7052499999999995,1
3397,0,validation,5.0,15,0,1,4,1,0,5.852,1
3398,0,validation,5.0,21,1,2,4,0,0,10.60142857142857,1
3399,0,validation,5.0,17,0,0,1,3,0,6.741176470588236,1
3400,0,validation,5.0,318,20,3,52,19,1,10.914542815674892,1
3401,0,validation,5.0,60,2,3,12,5,0,4.439000000000004,1
3402,0,validation,4.0,153,11,3,32,8,0,9.138963585434176,0
3403,1,validation,5.0,20,1,0,2,4,0,6.649000000000001,1
3404,0,validation,3.0,126,6,5,24,9,0,3.56547619047619,0
3405,1,validation,3.0,9,0,0,3,1,0,1.3866666666666667,0
3406,1,validation,3.0,15,1,0,5,1,0,4.596,0
3407,0,validation,3.0,84,2,3,21,10,0,6.819285714285712,0
3408,0,validation,3.0,33,3,1,6,2,0,1.2354545454545445,0
3409,1,validation,1.0,129,4,4,23,12,0,8.486378737541528,1
3410,0,validation,3.0,209,11,8,38,16,2,7.60861244019139,0
3411,1,validation,5.0,44,2,2,12,3,0,4.943863636363638,1
3412,1,validation,1.0,68,5,3,14,7,0,5.91,1
3413,1,validation,4.0,78,6,4,16,8,0,8.005384615384617,0
3414,1,validation,4.0,43,4,2,9,3,0,4.138527131782947,0
3415,0,validation,5.0,12,1,0,2,1,0,-0.7675000000000018,1
3416,1,validation,1.0,21,0,2,3,3,0,3.3328571428571436,1
3417,1,validation,5.0,32,2,1,4,2,0,6.570208333333333,1
3418,1,validation,5.0,8,1,1,2,1,0,3.1762499999999996,1
3419,0,validation,5.0,44,3,1,17,2,0,5.278560606060605,1
3420,0,validation,5.0,12,2,0,2,1,0,5.372499999999999,1
3421,0,validation,5.0,42,4,1,8,3,0,8.695,1
3422,1,validation,3.0,27,1,1,5,2,0,4.50888888888889,0
3423,1,validation,3.0,29,1,1,5,3,0,12.722068965517245,0
3424,0,validation,5.0,27,3,3,8,1,0,1.7177777777777798,1
3425,1,validation,3.0,11,0,1,2,1,0,3.7663636363636357,0
3426,0,validation,2.0,43,3,1,10,2,0,6.219689922480622,0
3427,0,validation,5.0,12,1,0,3,2,0,0.41000000000000014,1
3428,1,validation,4.0,69,3,1,10,11,0,6.903913043478262,0
3429,0,validation,5.0,14,0,1,3,1,0,-1.7814285714285738,1
3430,0,validation,5.0,20,2,2,4,2,0,-1.3580000000000005,1
3431,1,validation,5.0,18,2,1,5,3,0,6.41,1
3432,0,validation,4.0,47,2,2,9,5,0,6.946950354609928,0
3433,0,validation,5.0,28,1,2,6,5,0,5.082857142857144,1
3434,1,validation,5.0,112,5,3,25,4,0,7.765000000000001,1
3435,1,validation,5.0,62,4,2,10,6,0,11.61768817204301,1
3436,1,validation,5.0,38,3,2,7,5,0,5.850438596491227,1
3437,1,validation,5.0,30,1,0,4,4,0,3.200999999999997,1
3438,1,validation,1.0,14,0,0,3,0,0,4.41,1
3439,0,validation,5.0,141,3,0,23,12,1,8.460585106382979,1
3440,0,validation,5.0,11,0,1,3,1,0,3.338181818181816,1
3441,1,validation,5.0,11,0,0,3,2,0,8.904545454545456,1
3442,1,validation,5.0,22,1,2,4,2,0,4.073939393939398,1
3443,0,test,5.0,100,6,4,21,9,0,8.2107,1
3444,1,test,1.0,16,1,1,3,3,1,5.115625000000001,1
3445,0,test,5.0,77,0,0,14,5,0,7.862597402597402,1
3446,0,test,2.0,254,12,15,50,29,1,8.440903195924044,0
3447,0,test,4.0,42,4,2,6,4,0,5.66714285714286,0
3448,0,test,5.0,23,1,1,6,2,0,6.641304347826086,1
3449,1,test,4.0,41,3,1,10,3,0,4.013577235772356,0
3450,1,test,5.0,13,1,0,1,3,0,7.170769230769231,1
3451,1,test,5.0,19,1,1,3,0,0,7.653684210526315,1
3452,0,test,5.0,40,1,0,9,6,0,7.00225,1
3453,1,test,5.0,95,6,3,19,9,0,4.8402406015037585,1
3454,0,test,3.0,65,4,1,15,5,0,5.141846153846156,0
3455,1,test,4.0,50,1,1,9,4,0,8.475133333333332,0
3456,0,test,5.0,85,5,5,22,10,0,4.936627450980389,1
3457,0,test,4.0,279,12,8,59,27,0,5.514592030360532,0
3458,1,test,5.0,16,2,0,2,4,0,7.17625,1
3459,1,test,1.0,20,0,1,3,2,0,2.6454999999999984,1
3460,0,test,5.0,26,3,3,9,1,0,6.7869230769230775,1
3461,0,test,5.0,14,0,0,1,1,0,7.774285714285714,1
3462,0,test,5.0,39,2,2,9,4,0,5.71076923076923,1
3463,0,test,4.0,249,15,4,42,11,1,7.633674698795179,0
3464,0,test,5.0,48,1,2,10,3,0,0.4437500000000014,1
3465,1,test,5.0,75,4,2,15,9,0,6.8568,1
3466,0,test,5.0,21,1,0,5,3,0,10.60142857142857,1
3467,1,test,5.0,44,2,0,10,8,0,7.3124242424242425,1
3468,0,test,5.0,15,2,0,3,1,0,8.992,1
3469,1,test,5.0,74,6,5,15,8,0,5.064594594594595,1
3470,1,test,4.0,108,5,2,20,13,0,10.172500000000003,0
3471,1,test,5.0,66,3,1,16,8,0,7.364090909090905,1
3472,0,test,5.0,38,1,0,6,7,0,6.00236842105263,1
3473,1,test,5.0,33,1,0,5,4,0,7.620000000000001,1
3474,0,test,1.0,144,2,4,35,12,0,3.0829166666666694,1
3475,1,test,5.0,123,6,4,19,9,0,7.5099390243902455,1
3476,0,test,5.0,34,0,2,9,4,0,1.5528431372549036,1
3477,1,test,5.0,20,2,0,4,4,0,7.41,1
3478,1,test,5.0,59,4,0,11,8,0,6.6628813559322,1
3479,0,test,5.0,71,2,2,13,7,0,5.903098591549295,1
3480,0,test,5.0,46,5,2,11,2,0,2.112391304347824,1
3481,0,test,1.0,26,0,1,6,4,0,0.2941025641025625,1
3482,0,test,2.0,48,1,2,11,7,0,4.195,0
3483,1,test,1.0,73,1,3,17,8,0,5.979354207436401,1
3484,0,test,3.0,110,2,6,24,7,0,5.0958701298701286,0
3485,0,test,5.0,67,5,4,13,4,1,5.305074626865668,1
3486,1,test,1.0,19,0,1,4,2,0,0.32877192982456194,1
3487,1,test,5.0,110,2,7,19,13,0,6.9798701298701324,1
3488,1,test,5.0,62,5,3,12,6,0,6.603387096774192,1
3489,0,test,5.0,43,1,1,6,3,0,8.081782945736435,1
3490,0,test,5.0,152,9,9,34,9,0,4.955826023391815,1
3491,1,test,5.0,30,1,1,5,2,0,4.282,1
3492,0,test,5.0,39,1,1,6,5,0,6.8742307692307705,1
3493,1,test,5.0,18,2,1,6,3,0,6.671666666666667,1
3494,0,test,4.0,176,7,6,33,16,0,6.1564772727272725,0
3495,0,test,4.0,59,2,0,10,4,1,12.239830508474576,0
3496,0,test,1.0,11,1,0,2,3,0,6.582727272727272,1
3497,1,test,5.0,59,2,1,8,7,0,5.503474576271188,1
3498,1,test,2.0,44,5,1,10,2,0,9.480454545454545,0
3499,0,test,5.0,81,6,5,19,10,0,4.1725925925925935,1
3500,1,test,3.0,134,6,6,30,12,0,6.628582089552239,0
3501,1,test,2.0,13,0,1,3,1,0,10.06923076923077,0
3502,0,test,5.0,12,0,0,1,2,0,3.8024999999999984,1
3503,1,test,4.0,17,0,0,2,2,0,7.849411764705884,0
3504,1,test,5.0,19,1,1,4,3,0,9.884736842105266,1
3505,0,test,5.0,14,0,0,2,2,0,4.116904761904763,1
3506,0,test,1.0,170,9,5,38,11,1,5.719096256684491,1
3507,1,test,1.0,118,6,5,17,12,0,6.740847457627119,1
3508,1,test,5.0,21,1,0,5,3,0,9.255714285714284,1
3509,0,test,5.0,35,0,6,8,1,0,0.9775714285714301,1
3510,1,test,5.0,114,7,4,27,10,0,10.097593984962408,1
3511,0,test,5.0,23,3,0,3,2,0,4.3886956521739116,1
3512,0,test,5.0,21,2,1,4,1,0,9.03142857142857,1
3513,0,test,5.0,34,1,2,7,2,0,3.630784313725492,1
3514,1,test,3.0,53,2,3,13,3,0,6.776540880503148,0
3515,1,test,5.0,11,0,0,1,1,0,4.194545454545455,1
3516,0,test,5.0,27,1,0,3,3,0,-0.008888888888886726,1
3517,1,test,5.0,30,0,2,7,1,0,2.724,1
