id,asin,parent_asin,product,price,average_rating,rating_number,rating,title,helpful_vote,verified_purchase,readability_ari,extremity,subjectivity,experiential_detail,positive_affect,negative_affect,uncertainty,category_specificity,internal_consistency,word_count,adjective_ratio,verb_ratio,superlative_ratio,first_person_pronoun_ratio,third_person_pronoun_ratio
3911,B0BNWWF32B,B0CCP38BHD,"ForHelp 2k Portable Monitor 16inch 2560X1600 USB C Laptop Monitor HDMI Computer Display HDR IPS Gaming Screen w/Smart Cover & Dual Speakers, Travel Monitor for PC Mac Phone Xbox PS5 Switch Laptop",187.83,4.7,1626,5,I am seriously impressed with this monitor.,1.0,True,4.1224817518248145,1,0.4,0.2,0.4,0.0,0.0,0.6,1.0,137,0.051094890510948905,0.17518248175182483,0.0072992700729927005,0.051094890510948905,0.0
3912,B09JHRQMLK,B09JHRQMLK,"Sceptre 24-inch Gaming Monitor 1080p up to 165Hz DisplayPort HDMI AMD FreeSync 2ms, Machine Black 2022 (E248B-FWS168)",,4.5,234,2,Shipped with dead pixel,0.0,True,1.5828571428571436,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0.2857142857142857,0.0,0.0,0.0,0.0
3913,B088YN9LBK,B0BMQ9MCWH,"LG 27QN600-B 27” QHD (2560 x 1440) IPS Display with FreeSync, sRGB 99% Color Gamut, HDR10 with a 3-Side Virtually Borderless Design, Black",246.99,4.6,4285,4,Great size & color for the the price,0.0,True,3.9208333333333303,0,0.6,0.2,0.4,0.0,0.0,0.6,1.0,64,0.109375,0.1875,0.0,0.109375,0.03125
3914,B072XCZSSW,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,5,Best budget monitor EVER!!!!!!!,0.0,True,11.346111111111114,1,0.75,0.25,0.5,0.0,0.25,0.25,1.0,54,0.09259259259259259,0.2222222222222222,0.0,0.05555555555555555,0.037037037037037035
3915,B081V1KPSD,B0BGBH4RGT,BenQ EW2780U 27 inch 4K Monitor | IPS Multimedia with HDMI connectivity | HDR | Eye-Care Sensor | Integrated Speakers and Custom Audio Modes | USB C Connectivity and Charging,,4.3,198,3,Not bad but not awesome,1.0,True,7.191818181818181,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091
3916,B07XV1519W,B0B9HZZB6X,"ASUS VG278QR 27” Gaming Monitor 165Hz Full HD (1920 x 1080) 0.5ms G-SYNC Eye Care DisplayPort HDMI DVI, Black",229.0,4.7,6690,4,"A Good Monitor, but can see the horizontal pixel lines...",0.0,False,8.42547619047619,0,0.5,0.25,0.25,0.25,0.0,0.5,0.75,56,0.08928571428571429,0.19642857142857142,0.0,0.07142857142857142,0.017857142857142856
3917,B0012TTWVQ,B0012TTWVQ,Samsung SyncMaster 943BX 19-inch LCD Monitor,,3.0,10,3,Incompetent Adjustment Control Design,9.0,False,12.127851544490548,0,0.75,0.375,0.125,0.75,0.0,0.375,0.5,241,0.04149377593360996,0.21161825726141079,0.008298755186721992,0.012448132780082987,0.05394190871369295
3918,B00FYKX0DA,B00FYKX0DA,BenQ MHL Cloud Connected Monitor EW2740L 27-Inch Screen LED-lit Monitor,,3.8,156,2,it was a great product. Mine,0.0,False,6.374210526315789,0,0.25,0.0,0.25,0.25,0.0,0.75,0.75,38,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.02631578947368421
3919,B07MTMCNLX,B08JL29CWX,"Sceptre 24-Inch FHD 1080p Curved 165Hz Gaming LED Monitor Edge-Less AMD FreeSync DisplayPort HDMI, Black (C248B-144RN)",,4.7,8532,4,It could be better...,0.0,True,2.997000000000003,0,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,70,0.08571428571428572,0.2857142857142857,0.0,0.08571428571428572,0.04285714285714286
3920,B08JLWNX22,B08JLWNX22,"WIMAXIT 14"" Portable Touch Monitor 1920x1080p Full HD Vesa Mount 98% sRGB Compatible with Laptop/PC/Game Console via HDMI/USB-C/3.5mm Audio Includes Cover Stand",169.99,4.3,181,5,Does support HDR!,1.0,True,3.6625000000000014,1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,36,0.0,0.2222222222222222,0.0,0.08333333333333333,0.05555555555555555
3921,B0863NZF2R,B0863NZF2R,"Portable Monitor -Lepow Z1-Gamut 15.6'' FHD Laptop Display [Improved Color Gamut] IPS 1080P Ultra-Slim Type-C & HDMI Second Screen, Dual Speakers, Ideal for Laptops PCs Phones Switch PS4/3 Xbox",,4.3,2292,4,Gets the work done!,0.0,True,5.574104477611943,0,0.4,0.2,0.2,0.2,0.0,0.6,1.0,67,0.08955223880597014,0.11940298507462686,0.0,0.04477611940298507,0.05970149253731343
3922,B0043T34RK,B0043T34RK,"ASUS VE278Q 27"" Full HD 1920x1080 2ms DisplayPort HDMI DVI VGA Monitor , Black",,4.5,1018,2,Hard on the eyes,1.0,True,4.818145161290321,0,0.4,0.4,0.0,0.4,0.0,0.6,0.75,124,0.06451612903225806,0.22580645161290322,0.008064516129032258,0.0967741935483871,0.056451612903225805
3923,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,5,Great monitor,0.0,True,35.35948051948052,1,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.5,0.75,77,0.14285714285714285,0.19480519480519481,0.012987012987012988,0.025974025974025976,0.03896103896103896
3924,B07JXCR263,B0C627132X,"PHILIPS 276E8VJSB 27"" Monitor, 4K UHD IPS, 1 Billion+ Colors, Ultranarrow Borders, Lowblue, Multiview, 4Yr Advance Replacement Warranty",269.99,4.4,4578,5,Very Happy,0.0,True,-0.375,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6,0.0,0.0,0.0,0.0,0.0
3925,B01BV1X9DG,B07529K5HF,"LG 32MP58HQ-P 32-Inch IPS Monitor with Screen Split, Black",,4.6,1380,2,Text clarity disappointing,0.0,True,0.9594444444444434,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,27,0.18518518518518517,0.18518518518518517,0.0,0.07407407407407407,0.037037037037037035
3926,B00W95RR32,B00W95RR32,"LG 24M47VQ 24-Inch FHD 1080p LED-lit Monitor, Black",139.9,4.7,5648,5,Great quality,0.0,True,-2.9160000000000004,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.0,0.4,0.0,0.2,0.2
3927,B009HNEBLK,B00HV9V17Y,"ASUS VS278Q-P 27"" Full HD 1920x1080 1ms DisplayPort HDMI VGA Monitor",159.0,4.5,1165,5,Great,0.0,True,1.41,1,1.0,0.5,0.5,0.0,0.0,0.0,0.75,24,0.125,0.3333333333333333,0.0,0.041666666666666664,0.08333333333333333
3928,B00DZT96C6,B00DZT96C6,Acer G206HQL bd 19.5-Inch LED Computer Monitor Back-Lit Widescreen Display,,4.4,956,5,Five Stars,0.0,True,6.504000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.0,0.4,0.0,0.2,0.0
3929,B01CX26WCW,B01CX26WCW,SAMSUNG S22F350FH 21.5-Inch FHD Monitor,,4.3,1279,5,It was sooo easy to install.,0.0,True,8.66952380952381,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,7,0.2857142857142857,0.0,0.0,0.0,0.0
3930,B00BJFMK1W,B00BJFMK1W,"Crossover 27Q LED 27"" 27inch LED Monitor S-IPS, QHD 2560 x1440 High Resolution, 16:9, 1000 : 1, DVI (Dual link), Tilt, Vesa mount",,3.1,11,5,Look amazing,0.0,False,3.737800000000003,1,0.5,0.0,0.5,0.0,0.0,0.5,1.0,25,0.16,0.28,0.0,0.04,0.0
3931,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,1,Absolutely terrible. BEWARE.,0.0,True,1.3203508771929826,1,1.0,0.5,0.0,1.0,0.0,0.5,1.0,38,0.05263157894736842,0.21052631578947367,0.02631578947368421,0.02631578947368421,0.05263157894736842
3932,B08D3Y5PFZ,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,1,Broken,1.0,True,7.692692307692308,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0,26,0.038461538461538464,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693
3933,B0813MP9JZ,B0813MP9JZ,Dell S3220DGF 32-Inch 2K QHD FreeSync Curved LED Gaming Monitor with HDR,,4.6,329,5,Perfect for counsel gamers,2.0,False,1.197272727272729,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22,0.09090909090909091,0.2727272727272727,0.0,0.13636363636363635,0.045454545454545456
3934,B00ITORITU,B00ITORITU,BenQ XL2411Z 144Hz 1ms 24 inch Gaming Monitor NVIDIA 3D Vision Supported seamless FPS RTS MOBA Game eSport (Discontinued by Manufacturer),,4.0,375,5,NOOICE,3.0,True,4.906047846889955,1,0.6,0.5,0.3,0.1,0.0,0.5,0.75,190,0.09473684210526316,0.19473684210526315,0.0,0.04736842105263158,0.015789473684210527
3935,B0098Y77OG,B0098Y77OG,"Acer G246HL Abd 24-Inch FHD 1080p Screen LED-Lit Monitor, Black",,4.5,1668,5,Great monitor for when I'm working at home,0.0,True,2.8230769230769255,1,0.625,0.375,0.375,0.0,0.125,0.375,0.75,117,0.1282051282051282,0.20512820512820512,0.008547008547008548,0.09401709401709402,0.042735042735042736
3936,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,3,Three Stars,0.0,True,2.4333333333333336,0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,18,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
3937,B07TDDSJ93,B083BDGHF3,Duex New Origami Kickstand Series Portable Laptop Monitor,34.99,4.1,2627,5,Worth the money if you will use it often,0.0,False,7.515430107526882,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.75,62,0.08064516129032258,0.20967741935483872,0.0,0.06451612903225806,0.03225806451612903
3938,B00N2L5CXO,B07N6Y8ZD8,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; Height Adjust, Tilt, Swivel & Pivot",385.01,4.6,3791,5,Awesome for gaming.,1.0,True,3.456785714285715,1,0.6,0.2,0.4,0.0,0.0,0.6,1.0,84,0.05952380952380952,0.16666666666666666,0.011904761904761904,0.011904761904761904,0.047619047619047616
3939,B01F6V704G,B0BB4F88KR,"HP 27-inch FHD Monitor with AMD FreeSync Technology (2021 Model, M27fw)",189.0,4.6,2526,5,Five Stars,0.0,True,3.120000000000001,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,2,0.5,0.5,0.0,0.0,0.0
3940,B074JLD4HZ,B0B9HW61MV,"ASUS TUF Gaming 27” 1080P Monitor (VG279Q1R) - Full HD, IPS, 144Hz, 1ms, Extreme Low Motion Blur, Speaker, FreeSync Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI, Tilt Adjustable",179.0,4.6,4814,5,Great product!,0.0,True,12.04,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0
3941,B009H0XQQY,B009H0XQQY,Dell U2713HM 27-Inch Screen LED-lit Monitor (Discontinued by Manufacturer),150.0,4.2,496,4,This monitor is a very nice implementation of the feature set I was looking for,0.0,True,6.245416666666667,0,0.4,0.4,0.2,0.4,0.0,0.6,0.75,72,0.05555555555555555,0.25,0.0,0.041666666666666664,0.027777777777777776
3942,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,2,"Great, til screen went black",1.0,True,4.040333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.75,20,0.15,0.15,0.0,0.0,0.1
3943,B06X3VV8T4,B06X3VV8T4,"Sceptre 20"" 1600x900 75Hz LED HD Monitor HDMI VGA Build-in Speakers, Metal Black 2019 (E205W-16008A)",,4.4,256,3,Not 20inches,,True,2.232499999999998,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,12,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333
3944,B08QFLJJ3D,B08QFLJJ3D,Vissles Portable Monitor 15.6 Inch 1080P Full HD Computer Display USB C Eye Care IPS Screen with Dual Type-C HDMI Speakers Brightness Memorize Portable Gaming Monitors for Laptop PC Mac Phone Xbox 1,,4.6,89,5,Fashion and Shiny,,True,6.177999999999997,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.75,20,0.15,0.15,0.0,0.0,0.0
3945,B00AV4NXFY,B00AV4NXFY,"ViewSonic VA2037A-LED 20-Inch LED-Lit LCD Monitor, 16:9, 5ms, Anti-Glare",,4.4,474,4,Four Stars,0.0,True,-7.369999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
3946,B00C8T5KOW,B00C8T5KOW,"AOC e2050Swd 20-Inch Class Screen LED-Lit Computer Monitor, 1600 x 900 Resolution, 5ms, 20M:1DCR, VGA/DVI, VESA",,4.3,890,5,Great picture,0.0,True,4.07357142857143,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0
3947,B099JPSLZM,B0BV6T8J1T,"FOOWIN Portable Monitor, 15.6inch 1080P Portable Gaming Monitor FHD Travel Monitor for Laptop IPS 178° Screen Eye Care Display with HDMI USB Type-C Dual Speaker for Laptop PC Phone PS4 Xbox Switch",129.99,4.4,1125,5,Great portable second monitor,0.0,True,9.68888888888889,1,0.0,0.5,0.0,0.0,0.0,1.0,0.5,54,0.07407407407407407,0.14814814814814814,0.0,0.07407407407407407,0.018518518518518517
3948,B007ILEHNU,B007ILEHNU,Samsung B350 Series T24B350ND 24-Inch Screen LED-Lit Monitor,,3.6,88,4,"Good Pic, QAM tuner, but low volume",0.0,True,2.496724137931036,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.75,29,0.13793103448275862,0.1724137931034483,0.0,0.034482758620689655,0.06896551724137931
3949,B07X5MWMDG,B0BRP9QWRR,"Acer Predator XB323U GPbmiiphzx 32"" WQHD (2560 x 1440) IPS NVIDIA G-SYNC Compatible Monitor, VESA Certified DisplayHDR600, Up to 0.5ms, 170Hz, (1 Display Port, 2 HDMI and 4 USB 3.0), Black",629.0,4.4,1532,1,Bad QC,1.0,True,6.803076923076926,1,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.0,0.8571428571428571,1.0,130,0.05384615384615385,0.23076923076923078,0.0,0.023076923076923078,0.05384615384615385
3950,B01LCULWOE,B01LCULWOE,Eyoyo 10 Inch IPS LCD HDMI Monitor 1920x1200 Full HD Monitor with HDMI/BNC/VGA/USB Input and Speaker for FPV Video Display DVD PC Laptop,139.98,4.2,197,5,Five Stars,0.0,True,5.53125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.125,0.375,0.0,0.0,0.0
3951,B083ZFG1PF,B083ZFG1PF,"UPERFECT 4K Portable Monitor Touchscreen, S Gravity Sensor Automatic Rotate 15.6'' Slimmest 100% Adobe RGB 10-Point Touch UHD 2 USB C Monitor Bracket Integrated & Frameless Bezel Glass Laptop Display",599.99,4.4,621,5,One of a kind product; Exactly as described;,1.0,False,8.623424345847553,1,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.75,293,0.06825938566552901,0.15017064846416384,0.0,0.04436860068259386,0.023890784982935155
3952,B07V1SQ966,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,2,Loved it... until it stopped working.,0.0,True,8.42875,0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,24,0.125,0.25,0.0,0.041666666666666664,0.041666666666666664
3953,B003FMUL7M,B003FMUL7M,HP S2031 20-Inch Diagonal LCD Monitor - Black,75.0,4.3,148,4,Long life,0.0,False,10.636601941747578,0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.0,103,0.1262135922330097,0.1650485436893204,0.0,0.02912621359223301,0.05825242718446602
3954,B01F6V6TES,B01F6V6TES,HP 23er 23-Inch Full HD 1080p IPS LED Monitor with Frameless Bezel and VGA & HDMI (T3M76AA),,4.7,734,5,Five Stars,0.0,True,6.759999999999998,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
3955,B08GYFQD6L,B0C1THWLST,Pixio PX259 Prime 25 inch Fast Rapid Nano IPS 1ms GTG Response Time 280Hz Extreme Refresh Rate FHD 1920 x 1080 AMD Radeon Freesync Premium Esports Ready LCD Gaming Monitor,249.99,4.6,3424,5,pixels,1.0,True,-1.7674999999999983,1,1.0,0.0,0.0,0.0,0.0,0.0,0.75,4,0.25,0.0,0.0,0.0,0.0
3956,B07FSWD1MY,B07FSWD1MY,"Viotek NB24CW 24-Inch LED Curved Monitor with Speakers, Bezel-Less Display, 75Hz 1080P Full-HD FreeSync VGA HDMI VESA - Xbox Ready (White)",,4.3,315,5,Curved monitor,0.0,True,-0.6360606060606031,1,0.5,0.0,0.0,0.0,0.0,0.5,0.5,22,0.09090909090909091,0.13636363636363635,0.0,0.0,0.045454545454545456
3957,B08MWY9THF,B08MWY9THF,"Dell 34 Inch Ultrawide , WQHD (Wide Quad High Definition), Curved USB-C Monitor (P3421W), 3440 x 1440 at 60Hz, 3800R Curvature, 1.07 Billion Colors, Adjustable, Black",402.89,4.5,183,4,Great for the price monitor,0.0,True,5.350857142857144,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.75,35,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.0,0.0
3958,B08BCR1SJS,B0C68X69SK,"LG 34WN750-B Monitor 34"" 21:9 WQHD (3440 x 1440) IPS Display, AMD FreeSync, Dual Controller, OnScreen Control, 3-Side Borderless Design - Black",396.99,4.5,493,5,Fantastic for Productivity,3.0,True,6.886396396396396,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,37,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.10810810810810811,0.02702702702702703
3959,B07VF8ZN5N,B07VF8ZN5N,"HP P204 19.5"" HD+ Monitor Black - 1600 x 900 HD+ Display - 60 Hz Refresh Rate - in-Plane Switching Technology - 5Ms Response Time - 1 VGA & HDMI Port - 1 DisplayPort 1.2",110.0,4.6,600,5,made my work at home easier,0.0,True,3.6779999999999977,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,5,0.4,0.0,0.0,0.0,0.0
3960,B0149QBOF0,B0149QBOF0,"Dell Gaming S2716DGR 27.0"" QHD Wide 1440p Screen LED-Lit Monitor with G-SYNC",593.99,4.2,1188,1,pretty insane.,0.0,True,2.7330000000000005,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,75,0.05333333333333334,0.22666666666666666,0.0,0.013333333333333334,0.013333333333333334
3961,B083XKS6NB,B0BWD66VQS,"cocopar Portable Monitor - Upgraded 17.3 Inch 1080P FHD IPS HDR 100% sRGB FreeSync USB-C Gaming Monitor with Type-C Mini HDMI for Xbox PS4 Nintendo Switch Laptop PC Mac Surface, VESA mountable…",319.99,4.7,702,5,AMAZING HDR Monitor,0.0,True,4.194545454545455,1,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.3333333333333333,1.0,143,0.09090909090909091,0.20279720279720279,0.0,0.08391608391608392,0.013986013986013986
3962,B00N2L5CXO,B07N6Y8ZD8,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; Height Adjust, Tilt, Swivel & Pivot",385.01,4.6,3791,1,Dead pixels right outside of warranty,0.0,True,13.459047619047617,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,63,0.06349206349206349,0.20634920634920634,0.0,0.047619047619047616,0.06349206349206349
3963,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,5,Picture quality great,0.0,True,0.1600000000000001,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0.0,0.2727272727272727,0.0,0.0,0.0
3964,B08R63Y8RZ,B09GLCSV75,Pixio PXC243 S 24 inch 1500R Curve VA Panel 165Hz Refresh Rate FHD 1920 x 1080 Resolution 1ms MPRT Response Time HDR Adaptive Sync Esports Curved Gaming Monitor,149.99,4.5,3156,3,Cheap External Power adapter,0.0,True,5.956714285714284,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,35,0.14285714285714285,0.14285714285714285,0.0,0.0,0.05714285714285714
3965,B002R0JJYE,B002R0JJYE,ViewSonic VA2323wm 23-Inch 16:9 1080p Digital LCD Monitor,,3.9,50,5,ViewSonic VA2323wm 23-Inch 16:9 1080p Digital LCD,0.0,True,2.4720289855072437,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,23,0.08695652173913043,0.17391304347826086,0.0,0.08695652173913043,0.0
3966,B07ZLY26FW,B09LCXK4JY,cocopar Portable Monitor – 2022 Upgraded 17.3 Inch IPS HDR 72% sRGB FreeSync USB-C 1080P FHD Eye Care Portable Screen with Type C HDMI Speakers Kickstand for Laptop PC Mac Surface Phone PS5 PS4 Xbox,299.99,4.8,179,5,Amazing product that has many uses!,0.0,True,7.1178947368421035,1,0.25,0.0,0.25,0.0,0.0,0.75,1.0,38,0.15789473684210525,0.13157894736842105,0.0,0.0,0.0
3967,B00D601UC8,B00D601UC8,ViewSonic VA2446M-LED 24 Inch Full HD 1080p LED Monitor with DVI and VGA Inputs,125.99,4.5,644,5,Five Stars,0.0,True,3.1762499999999996,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,8,0.125,0.125,0.0,0.0,0.0
3968,B016GNX4SE,B016GNX4SE,Acer Predator 34-inch Curved UltraWide QHD (3440 x 1440) NVIDIA G-Sync Widescreen Display (X34 bmiphz),,4.0,479,5,Everything that I hoped for,0.0,False,5.624344405594407,1,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.5454545454545454,0.75,176,0.07954545454545454,0.19318181818181818,0.005681818181818182,0.028409090909090908,0.005681818181818182
3969,B0966ZFKJK,B0966ZFKJK,"ASUS ROG Strix 34” Gaming Monitor (XG349C) - UWQHD (3440 x 1440), 180Hz, 1ms, Extreme Low Motion Blur Sync, 135% sRGB, G-Sync Compatible, DisplayHDR 400, Eye Care, USB-C, DisplayPort, HDMI, Black",572.72,4.4,165,3,Not good for Mac Studio,0.0,True,1.2807446808510647,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,47,0.02127659574468085,0.14893617021276595,0.0,0.06382978723404255,0.0425531914893617
3970,B00S8W8QMG,B07V6MGX7P,"Sceptre E205W-1600 20"" 75Hz Ultra Thin LED Monitor HDMI VGA Build-in Speakers, Metallic Black (2018 version)",69.97,4.4,4201,1,Misleading pictures,2.0,True,11.410000000000004,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,28,0.03571428571428571,0.17857142857142858,0.0,0.0,0.0
3971,B06XYRWB8J,B09VXPXXDC,ViewSonic VA2459-SMH 24 Inch IPS 1080p LED Monitor with HDMI and VGA Inputs,119.99,4.6,2601,5,ViewSonic VA2459,0.0,True,-1.09,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,6,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666
3972,B06X9C6XFK,B0BXXS51NG,"AOC I1601FWUX 15.6"" USB-C powered portable monitor, extremely slim, Full HD 1920x1080 IPS, SmartCover, AutoPivot (for devices w/ USB-C DP Alt Mode only)",129.99,4.3,8884,5,Nice second display for a laptop.,1.0,True,6.967933333333335,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,50,0.12,0.2,0.0,0.02,0.04
3973,B07V1SQ966,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,5,Excellent Customer Service,0.0,True,13.061999999999998,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,40,0.0,0.175,0.0,0.125,0.05
3974,B07PCNXJ2S,B07PCNXJ2S,"LG UltraFine 5K IPS LED Monitor for MacBook Pro, Black, 27"" (Renewed)",,3.7,85,5,"Great monitor, but too reflective.",0.0,False,6.874319727891155,1,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5,0.5,98,0.12244897959183673,0.16326530612244897,0.0,0.02040816326530612,0.01020408163265306
3975,B079H5Z4S8,B079H5Z4S8,"LG 32UD60-B 4K Monitor 32"" UHD (3840 x 2160) LED Display, DCI-P3 95% Color Gamut, HDCP 2.2 Campatible, AMD FreeSync, On Screen Control, Height Adjustable Stand - Black",,4.5,700,1,Vertical Blue Line,3.0,True,6.8797058823529404,1,0.5,0.5,0.0,0.5,0.5,0.5,0.75,34,0.11764705882352941,0.20588235294117646,0.0,0.029411764705882353,0.0
3976,B0787WGCXT,B0C2TZSCPT,"ViewSonic 32 Inch 1080p Widescreen IPS Monitor with Ultra-Thin Bezels, Screen Split Capability HDMI and DisplayPort (VX3276-MHD)",199.99,4.6,9196,5,A great ViewSonic monitor,1.0,True,9.345493606138106,1,0.3333333333333333,0.4,0.2,0.13333333333333333,0.0,0.4666666666666667,0.75,345,0.0782608695652174,0.17101449275362318,0.0,0.04927536231884058,0.005797101449275362
3977,B007TLABSY,B007TLABSY,iViEW Computer/Laptop Monitor Rear View Mirror,,4.4,539,4,Four Stars,0.0,True,1.939,0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,10,0.2,0.2,0.0,0.0,0.0
3978,B0199W9UMS,B0199W9UMS,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,,4.7,2320,5,"Attractive Monitor, Great Picture",0.0,True,7.543846153846157,1,1.0,0.0,0.5,0.0,0.0,0.0,0.75,13,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0
